paper_id,filename,title,authors,booktitle
595375,http://ftp://ftp.cs.columbia.edu/reports/reports-1991/cucs-014-91.ps.gz,Extending A Tool Integration Language.,Mark A. Gisi and Gail E. Kaiser.,In 1st International Conference on the Software Process.
595380,http://ftp://ftp.cs.columbia.edu/reports/reports-1993/cucs-036-93.ps.gz,Automatic translation of process modeling formalisms.,George T. Heineman.,
595398,http://ftp://ftp.cs.columbia.edu/reports/reports-1991/cucs-013-91b.ps.gz,Debugging Multi-Threaded Programs with MPD.,"M. Krish Ponamgi, Wenwey Hseush and Gail E. Kaiser.",IEEE Software 8(3)
595415,http://ftp://ftp.cs.columbia.edu/reports/reports-1996/cucs-037-96.ps.gz,An architecture for WWW-based hypercode environments.,"Gail E. Kaiser, Stephen E. Dossick, Wenyu Jiang, and Jack Jingshuang Yang.","In 1997 International Conference on Software Engineering: Pulling Together,"
595415,http:///www.cs.columbia.edu/~sdossick/icse.ps.gz,An architecture for WWW-based hypercode environments.,"Gail E. Kaiser, Stephen E. Dossick, Wenyu Jiang, and Jack Jingshuang Yang.","In 1997 International Conference on Software Engineering: Pulling Together,"
595457,http://ftp://ftp.cs.columbia.edu/reports/reports-1994/cucs-029-94.ps.gz,Enveloping sophisticated tools into process-centered environments.,Giuseppe Valetto and Gail E. Kaiser.,
595457,http://ftp://ftp.cs.columbia.edu/reports/reports-1995/cucs-022-95.ps.gz,Enveloping sophisticated tools into process-centered environments.,Giuseppe Valetto and Gail E. Kaiser.,
595461,http://ftp://ftp.cs.columbia.edu/reports/reports-1993/cucs-011-93.ps.gz,Oz: A decentralized process centered environment.,Israel Z. Ben-Shaul.,
595461,http://ftp://ftp.cs.columbia.edu/reports/reports-1997/cucs-006-97.ps.gz,Oz: A decentralized process centered environment.,Israel Z. Ben-Shaul.,
595593,http://ftp://theory.cs.uni-bonn.de/pub/reports/cs-reports/1985-1989/853-cs.ps.gz,Verbeek. There is no polynomial deterministic space simulation of probabilistic space with two-way random-tape generator.,M. Karpinski and R.,
595736,http:///www.research.microsoft.com/crypto/papers/rfe.ps,"'Receipt-Free Secret-Ballot Elections',","Josh Benaloh and Dwight Tunistra,","26th STOC,"
595808,http:///www.deas.harvard.edu/~beimel/Papers/without.ps.gz,Secret sharing with public reconstruction.,A. Beimel and B. Chor.,"Advances in Cryptology - CRYPTO \'95, volume 963 of Lecture Notes in Computer Science,"
595959,http:///ai.eecs.umich.edu/ifor/papers/rjcgf94b.ps,Multiple information sources and multiple participants: Managing situational awareness in an autonomous agent.,R. M. Jones and J. E. Laird.,"In Proceedings of the Fourth Conference on Computer Generated Forces and Behavioral Representation,"
596006,http:///euler.bd.psu.edu/~naras/bpois.ps,Bayesian poisson regression: Sensitivity analysis through dynamic graphics.,Hani J. Doss and B. Narasimhan.,
596012,http:///www.cs.virginia.edu/~nr/noweb/guide.ps,The Noweb Hacker\'s Guide.,Norman Ramsey.,
596016,http:///www.stat.ucla.edu/develop/lisp/xlisp/xlisp-stat/docs/changes.ps.Z,"Xlisp-stat release 3, beta release notes.",Luke Jon Tierney.,
596075,http://ftp://ftp.cs.indiana.edu/pub/raja/arch-for-gde.ps.Z,An architecture for goal-driven explanation.,Raja Sooriamurthi and David B. Leake.,"Proceedings of the eigth Florida Artificial Intelligence Research Symposium,"
596075,http:///www.cs.indiana.edu/hyplan/leake/papers/p-95-04.ps.Z,An architecture for goal-driven explanation.,Raja Sooriamurthi and David B. Leake.,"Proceedings of the eigth Florida Artificial Intelligence Research Symposium,"
596075,http:///www.cs.indiana.edu/l/www/pub/leake/leake/p-95-04.ps.Z,An architecture for goal-driven explanation.,Raja Sooriamurthi and David B. Leake.,"Proceedings of the eigth Florida Artificial Intelligence Research Symposium,"
596075,http:///www.cs.indiana.edu/l/www/pub/raja/arch-for-gde.ps.Z,An architecture for goal-driven explanation.,Raja Sooriamurthi and David B. Leake.,"Proceedings of the eigth Florida Artificial Intelligence Research Symposium,"
596222,http:///www.informatik.hu-berlin.de/~cbr-ws/GWCBR98/PAPERS/Bergmann1.ps.gz,Initial methodology for building and maintaining a CBR appliation.,"Bergmann, R., Breen, S., Gker, M., Johnston, R., Schumacher, J., Stahl, A., Traphner, R., Wilke, W.",
596367,http://ftp://whitechapel.media.mit.edu/pub/tech-reports/TR-397.ps.Z,Augmented Reality through Wearable Computing.,"Starner, Thad, Steve Mann, Bradley Rhodes, Jeffery Levine, Jennifer Healey, Dana Kirsch, Rosalind Picard, and Alex Pentland,",
596394,http:///pattie.www.media.mit.edu/people/pattie/alife-journal.ps,"Modeling Adaptive Autonomous Agents, To appear in:","Maes, P.,",
596586,http:///www-ksl.stanford.edu/knowledge-sharing/papers/meta-level-categories.ps,"'An Ontology of MetaLevel Categories', LADSEB-CNR Int.","Guarino, N., Carrara, M., and Giaretta, P.",
596728,http://ftp://sinera.iiia.csic.es/pub/vila/legal/lr.ps.gz,Time in automated legal reasoning (the long report).,L. Vila and H. Yoshino.,
596791,http:///www.media.mit.edu/~r/Classes/MAS940/HyphosProp.ps,"Dunbar Poor. Hyphos a self-organizing, wireless network.",R.,
597278,http:///www.cs.helsinki.fi/~hahonen/SGMLEurope97_latex.ps.gz,Improving the accessibility of SGML documents: A content-analytical approach.,"Helena Ahonen, Barbara Heikkinen, Oskari Heinonen, and Mika Klemettinen.","In SGML Europe \'97,"
597278,http:///www.cs.helsinki.fi/~oheinone/publications/Improving_the_Accessibility_of_SGML_Documents_-_A_Content-analytical_Approach.ps.gz,Improving the accessibility of SGML documents: A content-analytical approach.,"Helena Ahonen, Barbara Heikkinen, Oskari Heinonen, and Mika Klemettinen.","In SGML Europe \'97,"
597368,http:///www.cs.helsinki.fi/~hahonen/ahonen_podp94.ps.gz,Generating grammars for SGML tagged texts lacking DTD.,"Helena Ahonen, Heikki Mannila, and Erja Nikunen.","Proceedings of the Workshop on Principles of Document Processing \'94. Also to appear in Computer and Mathematical Modelling.,"
597425,http:///www.cs.helsinki.fi/research/fdk/datamining/pubs/compstat96.ps.gz,Bayesian analysis of event sequences.,"Elja Arjas, Heikki Mannila, Marko Salmenkivi, Riikka Suramo, and Hannu Toivonen. BASS:","In XII Symposium on Computational Statistics (COMPSTAT\'96),"
597425,http:///www.cs.helsinki.fi/research/pmdm/datamining/pubs/compstat96.ps.gz,Bayesian analysis of event sequences.,"Elja Arjas, Heikki Mannila, Marko Salmenkivi, Riikka Suramo, and Hannu Toivonen. BASS:","In XII Symposium on Computational Statistics (COMPSTAT\'96),"
598006,http:///www-ee.technion.ac.il/~deanh/infocom98.ps.gz,Qos routing in networks with uncertain parameters.,D. H. Lorenz and A. Orda.,
598006,http:///www-ee.technion.ac.il/~deanh/lor.qosr97.ps.gz,Qos routing in networks with uncertain parameters.,D. H. Lorenz and A. Orda.,
598036,http:///iew3.technion.ac.il:8080/~moshet/socstruct.ps,On Computational Social Laws for Dynamic Non-Homogeneous Social Structurs.,M. Tennenholtz.,
598051,http:///dimacs.rutgers.edu/techps/1993/93-40.ps,On the diameter of convex polytopes.,P. Kleinschmidt and S. Onn.,
598077,http://ftp://ftp.cc.gatech.edu/pub/ai/symposia/aaai-spring-95/papers/acceptances/brafman.ps.gz,Towards action prediction using a mental-level model.,R. I. Brafman and M. Tennenholtz.,"In Proc. Fourteenth International Joint Conference on AI,"
598077,http:///robotics.stanford.edu/users/brafman/aaaiws95.ps,Towards action prediction using a mental-level model.,R. I. Brafman and M. Tennenholtz.,"In Proc. Fourteenth International Joint Conference on AI,"
598077,http:///robotics.stanford.edu/users/brafman/ijcai95-mental.ps,Towards action prediction using a mental-level model.,R. I. Brafman and M. Tennenholtz.,"In Proc. Fourteenth International Joint Conference on AI,"
598078,http:///iew3.technion.ac.il:8080/~moshet/qdt.ps,On the foundations of qualitative decision theory.,R. I. Brafman and Moshe Tennenholtz.,"In Proc.of the 13th National Conference on AI (AAAI \'96),"
598124,http:///www-pcd.stanford.edu/cousins/papers/mental.ps,Logics of mental attitudes in AI: a very preliminary survey.,Y. Shoham and S. B. Cousins.,Foundations of knowledge representation and reasoning.
598283,http:///iew3.technion.ac.il:8080/~moshet/mabr.ps,Multi-Agent Belief Revision. MSc.,Noa E. Kfir-Dahav.,
598557,http:///www-robotics.usc.edu/~maja/publications/ieeetra96.ps.gz,A study of territoriality: the role of critical mass in adaptive task division.,"Fontan, M. S. & Mataric, M. J.","From Animals to Animats: Proc. 4th Int\'l Conf. on Simulation of Adaptive Behavior,"
598557,http:///www-robotics.usc.edu/~maja/publications/sab96-wmig.ps.gz,A study of territoriality: the role of critical mass in adaptive task division.,"Fontan, M. S. & Mataric, M. J.","From Animals to Animats: Proc. 4th Int\'l Conf. on Simulation of Adaptive Behavior,"
598557,http:///www.cs.brandeis.edu/~maja/pubs/ieeetra96.ps.gz,A study of territoriality: the role of critical mass in adaptive task division.,"Fontan, M. S. & Mataric, M. J.","From Animals to Animats: Proc. 4th Int\'l Conf. on Simulation of Adaptive Behavior,"
598557,http:///www.cs.brandeis.edu/~maja/pubs/sab96-wmig.ps.gz,A study of territoriality: the role of critical mass in adaptive task division.,"Fontan, M. S. & Mataric, M. J.","From Animals to Animats: Proc. 4th Int\'l Conf. on Simulation of Adaptive Behavior,"
598557,http:///www.cs.brandeis.edu/~miguel/CS-96-187.ps.gz,A study of territoriality: the role of critical mass in adaptive task division.,"Fontan, M. S. & Mataric, M. J.","From Animals to Animats: Proc. 4th Int\'l Conf. on Simulation of Adaptive Behavior,"
598557,http:///www.cs.brandeis.edu/~miguel/sab96.ps.gz,A study of territoriality: the role of critical mass in adaptive task division.,"Fontan, M. S. & Mataric, M. J.","From Animals to Animats: Proc. 4th Int\'l Conf. on Simulation of Adaptive Behavior,"
598557,http:///www.cs.brandeis.edu:80/~miguel/CS-96-187.ps.gz,A study of territoriality: the role of critical mass in adaptive task division.,"Fontan, M. S. & Mataric, M. J.","From Animals to Animats: Proc. 4th Int\'l Conf. on Simulation of Adaptive Behavior,"
598557,http:///www.cs.brandeis.edu:80/~miguel/sab96.ps.gz,A study of territoriality: the role of critical mass in adaptive task division.,"Fontan, M. S. & Mataric, M. J.","From Animals to Animats: Proc. 4th Int\'l Conf. on Simulation of Adaptive Behavior,"
598558,http:///www-robotics.usc.edu/~dani/aaai97-final.ps.Z,"'Interference as a Tool for Designing and Evaluating Multi-Robot Controllers',",,"in Proceedings,"
598558,http:///www-robotics.usc.edu/~maja/publications/aaai97-wdani.ps.gz,"'Interference as a Tool for Designing and Evaluating Multi-Robot Controllers',",,"in Proceedings,"
598851,http:///www-robotics.usc.edu/~maja/publications/techrep.ps.gz,"What do People Look at When Watching Human Movement?,","Mataric, M. & Pomplun, M.",
599409,http://ftp://ftp.inria.fr/INRIA/publication/publi-ps-gz/RR/RR-2481.ps.gz,"'A recoverable distributed shared memory integrating coherence and recoverability,'","A.-M. Kermarrec, G. Cabillic, A. Ge*aut, C. Morin, and I. Puaut,",
599409,http:///www.cs.utah.edu/~cs686/Previous/s96/sw_ft_dsm.ps,"'A recoverable distributed shared memory integrating coherence and recoverability,'","A.-M. Kermarrec, G. Cabillic, A. Ge*aut, C. Morin, and I. Puaut,",
599574,http://ftp://ftp.cc.gatech.edu/pub/people/arkin/web-papers/integration.ps.Z,"R.C., and Henshaw, A.M., 'Integration of Reactive Navigation with a Flexible Parallel Hardware Architecture',","Collins, T.R., Arkin,","submitted to 1993 IEEE International Conference on Robotics and Automation,"
599587,http://ftp://ftp.rstcorp.com/pub/papers/ieee-gem.ps,Predicting How Badly `Good\' Software can Behave.,"J. VOAS, F. CHARRON, G. MCGRAW, K. MILLER, AND M. FRIEDMAN.",
599868,http://ftp://ftp.rstcorp.com/pub/papers/intranet96.ps,Building a java software engineering tool for testing java applets.,"Binns, A. and McGraw, G.","In Proceedings of the Intranet96 NY Conference,"
599880,http://ftp://ftp.cogsci.indiana.edu/pub/mcgraw+hofstadter.LS_creativity.ps,Perception and Creation of Diverse Alphabetic Style.,"McGraw, G. and Hofstadter, D. R.",
599880,http:///www.cogsci.indiana.edu/farg/mcgrawg/gem.aaai.ps,Perception and Creation of Diverse Alphabetic Style.,"McGraw, G. and Hofstadter, D. R.",
599939,http:///louis.hunter.cuny.edu/faculty/epstein/papers/GTCI.ps,Learning and discovery: One system\'s search for mathematical knowledge.,"Epstein, S.",
600379,http://ftp://ftp.fas.sfu.ca/pub/cs/han/kdd/geodemo.ps,A system prototype for spatial data mining.,"J. Han, K. Koperski, and N. Ste--fanovic. GeoMiner:","In Proc. 1997 ACM-SIGMOD Int. Conf. Management of Data,"
600392,http:///www.almaden.ibm.com/cs/quest/papers/sigmod98_clique.ps,Automatic subspace clustering of high dimensional data for data mining applications.,"R. Agrawal, J. Gehrke, D. Gunopulos, and P. Ragha-van.","In Proc. 1998 ACM-SIGMOD Int. Conf. Management of Data,"
600392,http:///www.cs.wisc.edu/~johannes/papers/sigmod98_clique.ps,Automatic subspace clustering of high dimensional data for data mining applications.,"R. Agrawal, J. Gehrke, D. Gunopulos, and P. Ragha-van.","In Proc. 1998 ACM-SIGMOD Int. Conf. Management of Data,"
600398,http://ftp://ftp.fas.sfu.ca/pub/cs/han/kdd/sum98.ps,Towards on-line analytical mining in large databases.,J. Han.,
600404,http://ftp://ftp.fas.sfu.ca/pub/cs/han/kdd/kdd97long.ps,Metarule-guided mining of multi-dimensional association rules using data cubes.,"M. Kamber, J. Han, and J. Y. Chiang.","In Proc. 3rd Int. Conf. Knowledge Discovery and Data Mining (KDD\'97),"
600404,http://ftp://ftp.fas.sfu.ca/pub/cs/han/kdd/kdd97short.ps,Metarule-guided mining of multi-dimensional association rules using data cubes.,"M. Kamber, J. Han, and J. Y. Chiang.","In Proc. 3rd Int. Conf. Knowledge Discovery and Data Mining (KDD\'97),"
600407,http://ftp://ftp.cs.concordia.ca/pub/laks/papers/sigmod98CR.ps.gz,Exploratory mining and pruning optimizations of constrained associations rules.,"R. Ng, L. V. S. Lakshmanan, J. Han, and A. Pang.","In Proc. 1998 ACM-SIGMOD Int. Conf. Management of Data,"
600407,http://ftp://ftp.fas.sfu.ca/pub/cs/han/kdd/sigmod98.ps,Exploratory mining and pruning optimizations of constrained associations rules.,"R. Ng, L. V. S. Lakshmanan, J. Han, and A. Pang.","In Proc. 1998 ACM-SIGMOD Int. Conf. Management of Data,"
600409,http:///www.cs.columbia.edu/~kar/pubsk/mfcubeedbt.ps,Complex Aggregation at Multiple Granularities.,Kenneth A. Ross and Divesh Srivastava and Dami-anos Chatziantoniou.,"In Proc. International Conference on Extending Database Technology (EDBT),"
600410,http:///www.almaden.ibm.com/cs/quest/papers/edbt98_ex.ps,Discovery-driven exploration of OLAP data cubes.,"Sunita Sarawagi, Rakesh Agrawal, and Nimrod Megiddo.",
600431,http:///www.cs.brown.edu/people/sbz/cra/paper.ps,Database Systems|Breaking Out of the Box.,"Abraham Silberschatz, Stanley B. Zdonik.",in SIGMOD Record 26(3):
600436,http:///www.cs.ucla.edu/~czdemo/tsur/flocks.ps,Query Flocks: A Generalization of Association-Rule Mining.,"D. Tsur, J. D. Ullman, S. Abiteboul, C. Clifton, R. Motwani, and S. Nestorov.","Proc. 1998 ACM-SIGMOD Int. Conf. Management of Data,"
600519,http:///burton.cs.ucla.edu/tech-docs/kdd94.ps,Abstraction of High Level Concepts from Numerical Values in Databases.,W. Chu and K. Chiang.,"In Proceedings of AAAI Workshop on Knowledge Discovery in Databases,"
600569,http://ftp://ftp.fas.sfu.ca/pub/cs/han/kdd/FDM96.ps,A fast distributed algorithm for mining association rules.,"D.W. Cheung, J. Han, V. Ng, A. Fu, and Y. Fu.","In Proc. 1996 Int. Conf. Parallel and Distributed Information Systems,"
600574,http://ftp://ftp.fas.sfu.ca/pub/cs/han/kdd/olapm.ps,OLAP mining: An integration of OLAP with data mining.,J. Han.,"In Proc. 1997 IFIP Conf. Data Semantics (DS-7),"
600574,http:///www.cs.panam.edu/~meng/unix-home/Research/IBC/olapm.ps,OLAP mining: An integration of OLAP with data mining.,J. Han.,"In Proc. 1997 IFIP Conf. Data Semantics (DS-7),"
600581,http://ftp://ftp.fas.sfu.ca/pub/cs/han/kdd/hdb98.ps,Dealing with semantic heterogeneity by generalization-based data mining techniques.,"J. Han, R. T. Ng, Y. Fu, and S. Dao.","Cooperative Information Systems: Current Trends & Directions,"
600582,http://ftp://ftp.fas.sfu.ca/pub/cs/han/kdd/ocube98.ps,Generalization-based data mining in object-oriented databases using an object-cube model.,"J. Han, S. Nishio, H. Kawano, and W. Wang.",
600583,http://ftp://ftp.fas.sfu.ca/pub/cs/han/kdd/pakdd98.ps,Selective materialization: An efficient method for spatial data cube construction.,"J. Han, N. Stefanovic, and K. Koperski.","In Proc. 1998 Pacific-Asia Conf. Knowledge Discovery and Data Mining (PAKDD\'98),"
600593,http://ftp://ftp.fas.sfu.ca/pub/cs/han/kdd/weblog98.ps,Discovering Web access patterns and trends by applying OLAP and data mining technology on Web logs.,"O. R. Zaane, M. Xin, and J. Han.",In Proc. Advances in Digital Libraries Conf.
600621,http://ftp://ftp.fas.sfu.ca/pub/cs/han/kdd/cascon97.ps,"DBMiner: A system for data mining in relational databases and data warehouses,","Han, J., Chiang, J., Chee, S., Chen, J., Chen, Q., Cheng, S., Gong, W., Kamber, M., Liu, G., Koperski, K., Lu, Y., Stefanovic, N., Winstone, L., Xia, B., Zaiane, O. R., Zhang, S. & Zhu, H.","in `Proc. CASCON\'97: Meeting of Minds\',"
